"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameFIFAESDComparatorLevenshtein record1Value","[0] PlayerNameFIFAESDComparatorLevenshtein record2Value","[0] PlayerNameFIFAESDComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein similarity","[0] PlayerNameFIFAESDComparatorLevenshtein postproccesedSimilarity","[1] PlayerNameFIFAESDComparatorJaccard record1Value","[1] PlayerNameFIFAESDComparatorJaccard record2Value","[1] PlayerNameFIFAESDComparatorJaccard record1PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard record2PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard similarity","[1] PlayerNameFIFAESDComparatorJaccard postproccesedSimilarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance similarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance postproccesedSimilarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment similarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment postproccesedSimilarity","[4] DateFIFAESDComparator2Year record1Value","[4] DateFIFAESDComparator2Year record2Value","[4] DateFIFAESDComparator2Year record1PreprocessedValue","[4] DateFIFAESDComparator2Year record2PreprocessedValue","[4] DateFIFAESDComparator2Year similarity","[4] DateFIFAESDComparator2Year postproccesedSimilarity","[5] HeightFIFAESDAbsoluteDifferences record1Value","[5] HeightFIFAESDAbsoluteDifferences record2Value","[5] HeightFIFAESDAbsoluteDifferences record1PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences record2PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences similarity","[5] HeightFIFAESDAbsoluteDifferences postproccesedSimilarity"
"WekaMatchingRule","4253","2002618",,"0","C. Kouamé","Fabian Lustenberger","c kouame","f lustenberger","0.1428571428571429","0.1428571428571429","C. Kouamé","Fabian Lustenberger","c kouame","f lustenberger","0.0","0.0","C. Kouamé","Fabian Lustenberger","c kouame","f lustenberger","12.0","12.0","C. Kouamé","Fabian Lustenberger","c kouame","f lustenberger","0.0","0.0","1999-01-01T00:00","1988-05-02T00:00","1999-01-01T00:00","1988-05-02T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","761","2002082","0.0",,"David Soria","Demba Camara","david soria","demba camara","0.25","0.25","David Soria","Demba Camara","david soria","demba camara","0.0","0.0","David Soria","Demba Camara","david soria","demba camara","9.0","9.0","David Soria","Demba Camara","david soria","demba camara","0.0","0.0","1994-01-01T00:00","1994-11-07T00:00","1994-01-01T00:00","1994-11-07T00:00","1.0","1.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","10917","2000475","0.0642301583722292","0","A. Arroyo","Alvaro Arroyo","a arroyo","a arroyo","1.0","1.0","A. Arroyo","Alvaro Arroyo","a arroyo","a arroyo","1.0","1.0","A. Arroyo","Alvaro Arroyo","a arroyo","a arroyo","0.0","0.0","A. Arroyo","Alvaro Arroyo","a arroyo","a arroyo","1.0","1.0","1995-01-01T00:00","1988-07-22T00:00","1995-01-01T00:00","1988-07-22T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","6967","2005439","0.11599999999999999",,"M. Potzmann","Marcel Heller","m potzmann","m heller","0.19999999999999996","0.19999999999999996","M. Potzmann","Marcel Heller","m potzmann","m heller","0.3333333333333333","0.3333333333333333","M. Potzmann","Marcel Heller","m potzmann","m heller","8.0","8.0","M. Potzmann","Marcel Heller","m potzmann","m heller","0.5","0.5","1995-01-01T00:00","1986-02-12T00:00","1995-01-01T00:00","1986-02-12T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","11810","2002261","0.1853333333333333",,"D. Luxbacher","Domenico Criscito","d luxbacher","d criscito","0.2727272727272727","0.2727272727272727","D. Luxbacher","Domenico Criscito","d luxbacher","d criscito","0.3333333333333333","0.3333333333333333","D. Luxbacher","Domenico Criscito","d luxbacher","d criscito","8.0","8.0","D. Luxbacher","Domenico Criscito","d luxbacher","d criscito","0.5","0.5","1993-01-01T00:00","1986-12-30T00:00","1993-01-01T00:00","1986-12-30T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","5447","2004276","0.0",,"Juan Dominguez","Jordan Lukaku","juan dominguez","jordan lukaku","0.2142857142857143","0.2142857142857143","Juan Dominguez","Jordan Lukaku","juan dominguez","jordan lukaku","0.0","0.0","Juan Dominguez","Jordan Lukaku","juan dominguez","jordan lukaku","11.0","11.0","Juan Dominguez","Jordan Lukaku","juan dominguez","jordan lukaku","0.0","0.0","1991-01-01T00:00","1994-07-25T00:00","1991-01-01T00:00","1994-07-25T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","5985","2004527",,"0","D. Meyler","Julio Alvarez","d meyler","j alvarez","0.2222222222222222","0.2222222222222222","D. Meyler","Julio Alvarez","d meyler","j alvarez","0.0","0.0","D. Meyler","Julio Alvarez","d meyler","j alvarez","7.0","7.0","D. Meyler","Julio Alvarez","d meyler","j alvarez","0.0","0.0","1990-01-01T00:00","1981-05-01T00:00","1990-01-01T00:00","1981-05-01T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","7075","2006722","0.2115",,"O. Salinas","Orlando Engelaar","o salinas","o engelaar","0.30000000000000004","0.30000000000000004","O. Salinas","Orlando Engelaar","o salinas","o engelaar","0.3333333333333333","0.3333333333333333","O. Salinas","Orlando Engelaar","o salinas","o engelaar","7.0","7.0","O. Salinas","Orlando Engelaar","o salinas","o engelaar","0.5","0.5","1989-01-01T00:00","1979-08-24T00:00","1989-01-01T00:00","1979-08-24T00:00","0.0","0.0","0.0","198.1199951171875","0.0","198.1199951171875","0.0","0.0"
"WekaMatchingRule","76","2002744",,"0","Fernandinho","Fernandinho","fernandinho","fernandinho","1.0","1.0","Fernandinho","Fernandinho","fernandinho","fernandinho","1.0","1.0","Fernandinho","Fernandinho","fernandinho","fernandinho","0.0","0.0","Fernandinho","Fernandinho","fernandinho","fernandinho","1.0","1.0","1986-01-01T00:00","1985-11-25T00:00","1986-01-01T00:00","1985-11-25T00:00","0.75","0.75","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","7133","2008981",,"0","A. Youga","Yoell van Nieff","a youga","y van nieff","0.18181818181818177","0.18181818181818177","A. Youga","Yoell van Nieff","a youga","y van nieff","0.0","0.0","A. Youga","Yoell van Nieff","a youga","y van nieff","9.0","9.0","A. Youga","Yoell van Nieff","a youga","y van nieff","0.0","0.0","1994-01-01T00:00","1993-06-17T00:00","1994-01-01T00:00","1993-06-17T00:00","0.75","0.75","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","5966","2008730",,"0","G. Zigoni","Viktor Fischer","g zigoni","v fischer","0.2222222222222222","0.2222222222222222","G. Zigoni","Viktor Fischer","g zigoni","v fischer","0.0","0.0","G. Zigoni","Viktor Fischer","g zigoni","v fischer","7.0","7.0","G. Zigoni","Viktor Fischer","g zigoni","v fischer","0.0","0.0","1992-01-01T00:00","1994-06-09T00:00","1992-01-01T00:00","1994-06-09T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","2881","2000041","0.12166666666666667",,"A. Rispoli","Abdoulwahid Sissoko","a rispoli","a sissoko","0.5555555555555556","0.5555555555555556","A. Rispoli","Abdoulwahid Sissoko","a rispoli","a sissoko","0.3333333333333333","0.3333333333333333","A. Rispoli","Abdoulwahid Sissoko","a rispoli","a sissoko","4.0","4.0","A. Rispoli","Abdoulwahid Sissoko","a rispoli","a sissoko","0.5","0.5","1990-01-01T00:00","1990-03-20T00:00","1990-01-01T00:00","1990-03-20T00:00","1.0","1.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","10736","2003691","0.2115",,"J. Ebobisse","Jaime Valdes","j ebobisse","j valdes","0.30000000000000004","0.30000000000000004","J. Ebobisse","Jaime Valdes","j ebobisse","j valdes","0.3333333333333333","0.3333333333333333","J. Ebobisse","Jaime Valdes","j ebobisse","j valdes","7.0","7.0","J. Ebobisse","Jaime Valdes","j ebobisse","j valdes","0.5","0.5","1998-01-01T00:00","1981-01-11T00:00","1998-01-01T00:00","1981-01-11T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","9714","2005034","0.8937021581263721","1","L. Morgan","Lewis Morgan","l morgan","l morgan","1.0","1.0","L. Morgan","Lewis Morgan","l morgan","l morgan","1.0","1.0","L. Morgan","Lewis Morgan","l morgan","l morgan","0.0","0.0","L. Morgan","Lewis Morgan","l morgan","l morgan","1.0","1.0","1998-01-01T00:00","1996-09-30T00:00","1998-01-01T00:00","1996-09-30T00:00","0.5","0.5","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","17915","2001415","0.13416666666666666",,"C. McWilliams","Chris Baird","c mcwilliams","c baird","0.25","0.25","C. McWilliams","Chris Baird","c mcwilliams","c baird","0.3333333333333333","0.3333333333333333","C. McWilliams","Chris Baird","c mcwilliams","c baird","9.0","9.0","C. McWilliams","Chris Baird","c mcwilliams","c baird","0.5","0.5","2002-01-01T00:00","1982-02-25T00:00","2002-01-01T00:00","1982-02-25T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","2217","2006753","0.2115",,"O. Martínez","Oussama Assaidi","o martinez","o assaidi","0.30000000000000004","0.30000000000000004","O. Martínez","Oussama Assaidi","o martinez","o assaidi","0.3333333333333333","0.3333333333333333","O. Martínez","Oussama Assaidi","o martinez","o assaidi","7.0","7.0","O. Martínez","Oussama Assaidi","o martinez","o assaidi","0.5","0.5","1987-01-01T00:00","1988-08-15T00:00","1987-01-01T00:00","1988-08-15T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","2847","2001653","0.0642301583722292","0","Cristiano","Cristiano","cristiano","cristiano","1.0","1.0","Cristiano","Cristiano","cristiano","cristiano","1.0","1.0","Cristiano","Cristiano","cristiano","cristiano","0.0","0.0","Cristiano","Cristiano","cristiano","cristiano","1.0","1.0","1988-01-01T00:00","1990-11-29T00:00","1988-01-01T00:00","1990-11-29T00:00","0.0","0.0","0.0","195.5800018310547","0.0","195.5800018310547","0.0","0.0"
"WekaMatchingRule","10296","2005891","0.28",,"M. Amini","Matteo Politano","m amini","m politano","0.4","0.4","M. Amini","Matteo Politano","m amini","m politano","0.3333333333333333","0.3333333333333333","M. Amini","Matteo Politano","m amini","m politano","6.0","6.0","M. Amini","Matteo Politano","m amini","m politano","0.5","0.5","1994-01-01T00:00","1993-08-03T00:00","1994-01-01T00:00","1993-08-03T00:00","0.75","0.75","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","7262","2008533","0.21",,"T. Tzimopoulos","Tomas Cerny","t tzimopoulos","t cerny","0.15384615384615385","0.15384615384615385","T. Tzimopoulos","Tomas Cerny","t tzimopoulos","t cerny","0.3333333333333333","0.3333333333333333","T. Tzimopoulos","Tomas Cerny","t tzimopoulos","t cerny","11.0","11.0","T. Tzimopoulos","Tomas Cerny","t tzimopoulos","t cerny","0.5","0.5","1987-01-01T00:00","1985-04-10T00:00","1987-01-01T00:00","1985-04-10T00:00","0.5","0.5","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","811","2005821","0.3530393217893218","0","Matheus","Matheus","matheus","matheus","1.0","1.0","Matheus","Matheus","matheus","matheus","1.0","1.0","Matheus","Matheus","matheus","matheus","0.0","0.0","Matheus","Matheus","matheus","matheus","1.0","1.0","1994-01-01T00:00","1994-07-07T00:00","1994-01-01T00:00","1994-07-07T00:00","1.0","1.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1186","2000424","0.0",,"Adrián","Alexis De Sart","adrian","alexis de sart","0.2142857142857143","0.2142857142857143","Adrián","Alexis De Sart","adrian","alexis de sart","0.0","0.0","Adrián","Alexis De Sart","adrian","alexis de sart","11.0","11.0","Adrián","Alexis De Sart","adrian","alexis de sart","0.0","0.0","1989-01-01T00:00","1996-11-12T00:00","1989-01-01T00:00","1996-11-12T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","2162","2000612","0.9067940033383189","1","A. Beck","Andreas Beck","a beck","a beck","1.0","1.0","A. Beck","Andreas Beck","a beck","a beck","1.0","1.0","A. Beck","Andreas Beck","a beck","a beck","0.0","0.0","A. Beck","Andreas Beck","a beck","a beck","1.0","1.0","1988-01-01T00:00","1987-03-13T00:00","1988-01-01T00:00","1987-03-13T00:00","0.75","0.75","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","398","2001320","0.9067940033383189","1","C. Vela","Carlos Vela","c vela","c vela","1.0","1.0","C. Vela","Carlos Vela","c vela","c vela","1.0","1.0","C. Vela","Carlos Vela","c vela","c vela","0.0","0.0","C. Vela","Carlos Vela","c vela","c vela","1.0","1.0","1990-01-01T00:00","1989-03-01T00:00","1990-01-01T00:00","1989-03-01T00:00","0.75","0.75","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","6067","2008651",,"0","B. Dja Djédjé","Vadis Odjidja-Ofoe","b dja djedje","v odjidja-ofoe","0.3571428571428571","0.3571428571428571","B. Dja Djédjé","Vadis Odjidja-Ofoe","b dja djedje","v odjidja-ofoe","0.0","0.0","B. Dja Djédjé","Vadis Odjidja-Ofoe","b dja djedje","v odjidja-ofoe","9.0","9.0","B. Dja Djédjé","Vadis Odjidja-Ofoe","b dja djedje","v odjidja-ofoe","0.0","0.0","1992-01-01T00:00","1989-02-21T00:00","1992-01-01T00:00","1989-02-21T00:00","0.25","0.25","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","14252","2006710","0.3530393217893218","1","O. Petrak","Ondrej Petrak","o petrak","o petrak","1.0","1.0","O. Petrak","Ondrej Petrak","o petrak","o petrak","1.0","1.0","O. Petrak","Ondrej Petrak","o petrak","o petrak","0.0","0.0","O. Petrak","Ondrej Petrak","o petrak","o petrak","1.0","1.0","1992-01-01T00:00","1992-03-11T00:00","1992-01-01T00:00","1992-03-11T00:00","1.0","1.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","1770","2001872",,"0","K. Laimer","Dario Tanda","k laimer","d tanda","0.25","0.25","K. Laimer","Dario Tanda","k laimer","d tanda","0.0","0.0","K. Laimer","Dario Tanda","k laimer","d tanda","6.0","6.0","K. Laimer","Dario Tanda","k laimer","d tanda","0.0","0.0","1998-01-01T00:00","1995-01-02T00:00","1998-01-01T00:00","1995-01-02T00:00","0.25","0.25","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","3723","2004198","0.11599999999999999",,"J. Morrison","Jonas Kamper","j morrison","j kamper","0.19999999999999996","0.19999999999999996","J. Morrison","Jonas Kamper","j morrison","j kamper","0.3333333333333333","0.3333333333333333","J. Morrison","Jonas Kamper","j morrison","j kamper","8.0","8.0","J. Morrison","Jonas Kamper","j morrison","j kamper","0.5","0.5","1987-01-01T00:00","1983-05-03T00:00","1987-01-01T00:00","1983-05-03T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1549","2002174",,"0","D. González","Diego Gonzalez","d gonzalez","d gonzalez","1.0","1.0","D. González","Diego Gonzalez","d gonzalez","d gonzalez","1.0","1.0","D. González","Diego Gonzalez","d gonzalez","d gonzalez","0.0","0.0","D. González","Diego Gonzalez","d gonzalez","d gonzalez","1.0","1.0","1989-01-01T00:00","1995-01-28T00:00","1989-01-01T00:00","1995-01-28T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1215","2005725","0.0",,"Mario Suárez","Martin Demichelis","mario suarez","martin demichelis","0.3529411764705882","0.3529411764705882","Mario Suárez","Martin Demichelis","mario suarez","martin demichelis","0.0","0.0","Mario Suárez","Martin Demichelis","mario suarez","martin demichelis","11.0","11.0","Mario Suárez","Martin Demichelis","mario suarez","martin demichelis","0.0","0.0","1988-01-01T00:00","1980-12-20T00:00","1988-01-01T00:00","1980-12-20T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","14939","2005153","0.023333333333333334",,"L. Palmiero","Lucas Alfonso Orban","l palmiero","l alfonso orban","0.2666666666666667","0.2666666666666667","L. Palmiero","Lucas Alfonso Orban","l palmiero","l alfonso orban","0.25","0.25","L. Palmiero","Lucas Alfonso Orban","l palmiero","l alfonso orban","11.0","11.0","L. Palmiero","Lucas Alfonso Orban","l palmiero","l alfonso orban","0.5","0.5","1997-01-01T00:00","1989-02-03T00:00","1997-01-01T00:00","1989-02-03T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","3102","2003260",,"0","Shin Hwa Yong","Greg Kiltie","shin hwa yong","greg kiltie","0.07692307692307687","0.07692307692307687","Shin Hwa Yong","Greg Kiltie","shin hwa yong","greg kiltie","0.0","0.0","Shin Hwa Yong","Greg Kiltie","shin hwa yong","greg kiltie","12.0","12.0","Shin Hwa Yong","Greg Kiltie","shin hwa yong","greg kiltie","0.0","0.0","1984-01-01T00:00","1997-01-18T00:00","1984-01-01T00:00","1997-01-18T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","6075","2007328",,"0","Pomares","Ricardo Kishna","pomares","ricardo kishna","0.2142857142857143","0.2142857142857143","Pomares","Ricardo Kishna","pomares","ricardo kishna","0.0","0.0","Pomares","Ricardo Kishna","pomares","ricardo kishna","11.0","11.0","Pomares","Ricardo Kishna","pomares","ricardo kishna","0.0","0.0","1994-01-01T00:00","1995-01-04T00:00","1994-01-01T00:00","1995-01-04T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","11122","2001308",,"0","Martínez","Carlos Martinez","martinez","carlos martinez","0.5333333333333333","0.5333333333333333","Martínez","Carlos Martinez","martinez","carlos martinez","0.5","0.5","Martínez","Carlos Martinez","martinez","carlos martinez","7.0","7.0","Martínez","Carlos Martinez","martinez","carlos martinez","1.0","1.0","1994-01-01T00:00","1986-04-09T00:00","1994-01-01T00:00","1986-04-09T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","523","2000347",,"0","A. Fernández","Alex Fernandez","a fernandez","a fernandez","1.0","1.0","A. Fernández","Alex Fernandez","a fernandez","a fernandez","1.0","1.0","A. Fernández","Alex Fernandez","a fernandez","a fernandez","0.0","0.0","A. Fernández","Alex Fernandez","a fernandez","a fernandez","1.0","1.0","1987-01-01T00:00","1992-10-15T00:00","1987-01-01T00:00","1992-10-15T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","2003","2001945",,"0","Kwon Chang Hoon","David Elm","kwon chang hoon","david elm","0.06666666666666665","0.06666666666666665","Kwon Chang Hoon","David Elm","kwon chang hoon","david elm","0.0","0.0","Kwon Chang Hoon","David Elm","kwon chang hoon","david elm","14.0","14.0","Kwon Chang Hoon","David Elm","kwon chang hoon","david elm","0.0","0.0","1995-01-01T00:00","1983-01-10T00:00","1995-01-01T00:00","1983-01-10T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","10832","2005136","0.9067940033383189","1","L. Di Matteo","Luca Di Matteo","l di matteo","l di matteo","1.0","1.0","L. Di Matteo","Luca Di Matteo","l di matteo","l di matteo","1.0","1.0","L. Di Matteo","Luca Di Matteo","l di matteo","l di matteo","0.0","0.0","L. Di Matteo","Luca Di Matteo","l di matteo","l di matteo","1.0","1.0","1989-01-01T00:00","1988-02-25T00:00","1989-01-01T00:00","1988-02-25T00:00","0.75","0.75","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","9658","2004155","0.2115",,"J. Ginnelly","John Fleck","j ginnelly","j fleck","0.30000000000000004","0.30000000000000004","J. Ginnelly","John Fleck","j ginnelly","j fleck","0.3333333333333333","0.3333333333333333","J. Ginnelly","John Fleck","j ginnelly","j fleck","7.0","7.0","J. Ginnelly","John Fleck","j ginnelly","j fleck","0.5","0.5","1998-01-01T00:00","1991-08-24T00:00","1998-01-01T00:00","1991-08-24T00:00","0.0","0.0","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","8982","2003829","0.2115",,"J. Graham","Jason Puncheon","j graham","j puncheon","0.30000000000000004","0.30000000000000004","J. Graham","Jason Puncheon","j graham","j puncheon","0.3333333333333333","0.3333333333333333","J. Graham","Jason Puncheon","j graham","j puncheon","7.0","7.0","J. Graham","Jason Puncheon","j graham","j puncheon","0.5","0.5","1996-01-01T00:00","1986-06-26T00:00","1996-01-01T00:00","1986-06-26T00:00","0.0","0.0","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","5486","2006843","0.8937021581263721","1","P. Bauer","Patrick Bauer","p bauer","p bauer","1.0","1.0","P. Bauer","Patrick Bauer","p bauer","p bauer","1.0","1.0","P. Bauer","Patrick Bauer","p bauer","p bauer","0.0","0.0","P. Bauer","Patrick Bauer","p bauer","p bauer","1.0","1.0","1994-01-01T00:00","1992-10-28T00:00","1994-01-01T00:00","1992-10-28T00:00","0.5","0.5","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","3802","2002364","0.0",,"E. López","Edgar","e lopez","edgar","0.1428571428571429","0.1428571428571429","E. López","Edgar","e lopez","edgar","0.0","0.0","E. López","Edgar","e lopez","edgar","6.0","6.0","E. López","Edgar","e lopez","edgar","0.0","0.0","1996-01-01T00:00","1987-03-05T00:00","1996-01-01T00:00","1987-03-05T00:00","0.0","0.0","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","11512","2003049","0.8937021581263721","1","G. Warren","Gary Warren","g warren","g warren","1.0","1.0","G. Warren","Gary Warren","g warren","g warren","1.0","1.0","G. Warren","Gary Warren","g warren","g warren","0.0","0.0","G. Warren","Gary Warren","g warren","g warren","1.0","1.0","1986-01-01T00:00","1984-08-16T00:00","1986-01-01T00:00","1984-08-16T00:00","0.5","0.5","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","2628","2002193",,"0","D. Pérez","Diego Seoane Perez","d perez","d seoane perez","0.5","0.5","D. Pérez","Diego Seoane Perez","d perez","d seoane perez","0.6666666666666666","0.6666666666666666","D. Pérez","Diego Seoane Perez","d perez","d seoane perez","7.0","7.0","D. Pérez","Diego Seoane Perez","d perez","d seoane perez","1.0","1.0","1990-01-01T00:00","1988-04-26T00:00","1990-01-01T00:00","1988-04-26T00:00","0.5","0.5","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","9640","2005138","0.9067940033383189","1","L. Lezzerini","Luca Lezzerini","l lezzerini","l lezzerini","1.0","1.0","L. Lezzerini","Luca Lezzerini","l lezzerini","l lezzerini","1.0","1.0","L. Lezzerini","Luca Lezzerini","l lezzerini","l lezzerini","0.0","0.0","L. Lezzerini","Luca Lezzerini","l lezzerini","l lezzerini","1.0","1.0","1996-01-01T00:00","1995-03-24T00:00","1996-01-01T00:00","1995-03-24T00:00","0.75","0.75","0.0","195.5800018310547","0.0","195.5800018310547","0.0","0.0"
